"","log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
"8822",1.51990907818647,-1.84925811718603,11.4548919401869,0.000713060354596242,1,"ENSG00000254012","RP11-546B8.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8823",-0.0936211973340286,-1.9561595523769,0.0870995864467687,0.767897330300958,1,"ENSG00000206474","OR10C1",9606,442194,"DAAP-34I1.4","6","6p22.1","olfactory receptor, family 10, subfamily C, member 1","protein-coding","OR10C1","olfactory receptor, family 10, subfamily C, member 1","O","olfactory receptor 10C1|olfactory recept"
"8824",-0.765796068916615,-1.68841782651473,2.26585937081906,0.132252831117884,1,"ENSG00000254204","RP11-400K9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8825",-0.0379420450292642,-1.73857085706669,0.00107643732188478,0.973826817978632,1,"ENSG00000255549","ENPP7P6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8826",-0.835628161463369,-0.314523645548585,15.4573150407187,8.43896835399702e-05,0.617057366044262,"ENSG00000226245","ZNF32-AS1",9606,414197,"RP11-402L1.3","10","10q11.21","ZNF32 antisense RNA 1","miscRNA","ZNF32-AS1","ZNF32 antisense RNA 1","O","NULL"
"8827",-0.12540004716228,7.92456103277993,2.18593530918241,0.139276433942796,1,"ENSG00000280789","PAGR1",9606,79447,"NULL","16","16p11.2","PAXIP1 associated glutamate-rich protein 1","protein-coding","PAGR1","PAXIP1 associated glutamate-rich protein 1","O","PAXIP1-associated glutamate-rich protein"
"8828",0.927469293620847,8.03790761052442,194.174915497317,3.90020839327061e-44,3.85379591339069e-40,"ENSG00000068394","GPKOW",9606,27238,"NULL","X","Xp11.23","G patch domain and KOW motifs","protein-coding","GPKOW","G patch domain and KOW motifs","O","G patch domain and KOW motifs-containing"
"8829",0,-1.97480200150664,0,1,1,"ENSG00000232661","AC000111.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8830",0.72622245407456,-1.80124938452415,1.36942908658058,0.241909998737756,1,"ENSG00000186860","KRTAP17-1",9606,83902,"NULL","17","17q12-q21","keratin associated protein 17-1","protein-coding","KRTAP17-1","keratin associated protein 17-1","O","keratin associated protein 16.1|keratin-"
"8831",-0.223238905871909,5.17406671694504,3.64379168384974,0.0562786271092264,1,"ENSG00000228109","MFI2-AS1",9606,100507057,"NULL","3","NULL","MFI2 antisense RNA 1","miscRNA","MFI2-AS1","MFI2 antisense RNA 1","O","NULL"
"8832",-0.0722773068935614,1.56977036624216,0.226239050590578,0.634326647900104,1,"ENSG00000271387","RP11-382D12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8833",0.328187010094005,-1.95647420177863,1.59999546175702,0.205903853868386,1,"ENSG00000254613","OR6M2P",9606,79546,"NULL","11","11q24.1","olfactory receptor, family 6, subfamily M, member 2 pseudogene","pseudo","OR6M2P","olfactory receptor, family 6, subfamily M, member 2 pseudogene","O","NULL"
"8834",0.0718859684779374,-1.97116293408975,0.323917088741892,0.569263072820222,1,"ENSG00000176246","OR4L1",9606,122742,"NULL","14","14q11.2","olfactory receptor, family 4, subfamily L, member 1","protein-coding","OR4L1","olfactory receptor, family 4, subfamily L, member 1","O","olfactory receptor 4L1|olfactory recepto"
"8835",0,-1.97480200150664,0,1,1,"ENSG00000201264","SNORD73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8836",-0.362662108918064,8.56698491003083,39.9310414288809,2.63088757878641e-10,2.24572563725208e-06,"ENSG00000184863","RBM33",9606,155435,"hCG_20114","7","7q36.3","RNA binding motif protein 33","protein-coding","RBM33","RNA binding motif protein 33","O","RNA-binding motif protein 33|RNA-binding"
"8837",0.0706326462983294,6.83393780132435,1.19885345538967,0.273550956081509,1,"ENSG00000100532","CGRRF1",9606,10668,"NULL","14","14q22.2","cell growth regulator with ring finger domain 1","protein-coding","CGRRF1","cell growth regulator with ring finger domain 1","O","RING finger protein 197|cell growth regu"
"8838",-0.675256646355876,6.9296990574888,19.3680229825,1.07797033839391e-05,0.0818610674976337,"ENSG00000010319","SEMA3G",9606,56920,"NULL","3","3p21.1","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G","protein-coding","SEMA3G","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G","O","semaphorin sem2|semaphorin-3G"
"8839",-1.20731454398974,0.223047657330489,57.6672202902164,3.10433286549993e-14,2.78862221307859e-10,"ENSG00000213399","AC022210.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8840",0,-1.97480200150664,0,1,1,"ENSG00000207206","RNU6-1035P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8841",0,-1.97480200150664,0,1,1,"ENSG00000227434","RNF19BPX",9606,100419788,"NULL","X","NULL","ring finger protein 19B pseudogene, X-linked","pseudo","RNF19BPX","ring finger protein 19B pseudogene, X-linked","O","NULL"
"8842",-0.446055152964008,-1.83441584989527,1.17619856665979,0.278131252754601,1,"ENSG00000261055","RP11-195M16.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8843",0,-1.97480200150664,0,1,1,"ENSG00000274969","MIR6771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8844",-0.624623272562751,3.10251798162533,13.6855373525147,0.000216112417176021,1,"ENSG00000073146","MOV10L1",9606,54456,"RP3-402G11.13-002","22","22q13.33","Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse)","protein-coding","MOV10L1","Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse)","O","MOV10-like protein 1|Mov10-like 1|cardia"
"8845",0.533925476887509,0.310436931950776,4.25374826050177,0.0391638004086019,1,"ENSG00000224675","AC009227.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8846",-0.0400516684704334,2.52941352937312,0.0726659010989579,0.787494056532497,1,"ENSG00000279536","RP11-445N20.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8847",0.916647436126308,5.39051405928269,164.970127225837,9.28614854358057e-38,9.10506864698074e-34,"ENSG00000198841","KTI12",9606,112970,"SBBI81","1","1p32.3","KTI12 homolog, chromatin associated (S. cerevisiae)","protein-coding","KTI12","KTI12 homolog, chromatin associated (S. cerevisiae)","O","protein KTI12 homolog"
"8848",0,-1.97480200150664,0,1,1,"ENSG00000207577","MIR587",9606,693172,"NULL","6","6q21","microRNA 587","miscRNA","MIR587","microRNA 587","O","NULL"
"8849",2.28665281686192,-1.62822865020978,22.1187339211767,2.56296328629214e-06,0.0199449802939254,"ENSG00000251679","RP11-669M16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8850",0.399580255841846,3.86876843699162,13.3173678749822,0.000262959044996743,1,"ENSG00000198429","ZNF69",9606,7620,"NULL","19","19p13.2","zinc finger protein 69","protein-coding","ZNF69","zinc finger protein 69","O","hZNF3"
"8851",-1.85445711555076,-1.86102962992632,21.9693723847627,2.77036316067827e-06,0.0215312624847915,"ENSG00000241648","CADM2-AS2",9606,100874037,"NULL","3","NULL","CADM2 antisense RNA 2","miscRNA","CADM2-AS2","CADM2 antisense RNA 2","O","NULL"
"8852",0.329194561523521,-1.9562516128801,1.61265289714991,0.204119287134678,1,"ENSG00000241241","KRTAP4-16P",9606,85354,"NULL","17","17q12-q21","keratin associated protein 4-16, pseudogene","pseudo","KRTAP4-16P","keratin associated protein 4-16, pseudogene","O","NULL"
"8853",1.27933805365544,7.85635637908137,88.45158985686,5.20942967812915e-21,4.88904975292421e-17,"ENSG00000161958","FGF11",9606,2256,"NULL","17","17p13.1","fibroblast growth factor 11","protein-coding","FGF11","fibroblast growth factor 11","O","FGF-11|FHF-3|fibroblast growth factor ho"
"8854",-0.0971123200544044,-1.8021274045496,0.0585356242159634,0.80882559725916,1,"ENSG00000264270","RP11-474I11.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8855",0.610047134464423,-1.89997793504822,1.92808941119569,0.16496762455737,1,"ENSG00000270857","RP11-757G14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8856",2.49578041833372,5.34304004618208,173.496682269708,1.27497157753728e-39,1.25316956356139e-35,"ENSG00000154736","ADAMTS5",9606,11096,"NULL","21","21q21.3","ADAM metallopeptidase with thrombospondin type 1 motif, 5","protein-coding","ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif, 5","O","A disintegrin and metalloproteinase with"
"8857",0.736401967684175,9.5319115590054,44.7404923176032,2.24956641772451e-11,1.95352347715196e-07,"ENSG00000168575","SLC20A2",9606,6575,"NULL","8","8p11.21","solute carrier family 20 (phosphate transporter), member 2","protein-coding","SLC20A2","solute carrier family 20 (phosphate transporter), member 2","O","gibbon ape leukemia virus receptor 2|mur"
"8858",-0.69935563597345,-1.49566865108346,3.95179148164115,0.0468214967480764,1,"ENSG00000213770","FAM210CP",9606,100131328,"NULL","10","10p12.1","family with sequence similarity 210, member B pseudogene","pseudo","FAM210CP","family with sequence similarity 210, member C, pseudogene","O","NULL"
"8859",-1.36566709960796,-1.89879190645891,12.8072829820611,0.000345272630819731,1,"ENSG00000278665","RP11-666O2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8860",1.25570596240697,2.19961266061209,46.925576002379,7.37341711737335e-12,6.43920516860215e-08,"ENSG00000189120","SP6",9606,80320,"NULL","17","17q21.32","Sp6 transcription factor","protein-coding","SP6","Sp6 transcription factor","O","Kruppel-like factor 14|krueppel-like fac"
"8861",1.45496851454229,-1.15549332918522,17.0431966970504,3.65390491124397e-05,0.271485134905427,"ENSG00000217447","RP3-366N23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8862",0.472056010300058,6.24645686204558,37.3119944149979,1.00663583844756e-09,8.51211264991259e-06,"ENSG00000177051","FBXO46",9606,23403,"NULL","19","19q13.3","F-box protein 46","protein-coding","FBXO46","F-box protein 46","O","F-box only protein 46"
"8863",0.672868206211296,3.9034804281844,31.6274481636839,1.86770967809703e-08,0.000153955308765538,"ENSG00000213967","ZNF726",9606,730087,"HC5121","19","19p12","zinc finger protein 726","protein-coding","ZNF726","zinc finger protein 726","O","NULL"
"8864",0.723089642137393,7.82951974626264,131.590429430001,1.83903224043602e-30,1.78128662808632e-26,"ENSG00000122140","MRPS2",9606,51116,"CGI-91","9","9q34","mitochondrial ribosomal protein S2","protein-coding","MRPS2","mitochondrial ribosomal protein S2","O","28S ribosomal protein S2, mitochondrial"
"8865",-2.35623024663259,4.04180652018603,97.4502480994251,5.52266164254542e-23,5.23051284165477e-19,"ENSG00000177551","NHLH2",9606,4808,"RP11-485H8.1","1","1p12-p11","nescient helix loop helix 2","protein-coding","NHLH2","nescient helix loop helix 2","O","HEN-2|NSCL-2|class A basic helix-loop-he"
"8866",0.488124712954603,6.33855561540574,37.2765463989044,1.02510040094219e-09,8.6641485887634e-06,"ENSG00000083812","ZNF324",9606,25799,"NULL","19","19q13.43","zinc finger protein 324","protein-coding","ZNF324","zinc finger protein 324","O","zinc finger protein 324A|zinc finger pro"
"8867",-0.20224674651796,6.60926871534095,2.64046694555748,0.104172921762101,1,"ENSG00000167107","ACSF2",9606,80221,"UNQ493/PRO1009","17","17q21.33","acyl-CoA synthetase family member 2","protein-coding","ACSF2","acyl-CoA synthetase family member 2","O","PPARG binding, long chain fatty acid acy"
"8868",0.228030166509423,7.9230506216301,22.2647137056377,2.37531640886038e-06,0.0185037148250224,"ENSG00000163608","C3orf17",9606,25871,"NULL","3","3q13.2","chromosome 3 open reading frame 17","protein-coding","C3orf17","chromosome 3 open reading frame 17","O","uncharacterized protein C3orf17"
"8869",-0.372162855270289,-1.96907158806003,3.79278584730886,0.0514739096435956,1,"ENSG00000232522","ZNF886P",9606,100419728,"NULL","Y","NULL","zinc finger protein 886, pseudogene","pseudo","ZNF886P","zinc finger protein 886, pseudogene","O","NULL"
"8870",0.534132851697528,4.11434461708216,3.4994835482062,0.0613879700496662,1,"ENSG00000081138","CDH7",9606,1005,"NULL","18","18q22.1","cadherin 7, type 2","protein-coding","CDH7","cadherin 7, type 2","O","cadherin-7"
"8871",-0.25623821183681,-1.56655173663494,0.664262735266789,0.415059058889431,1,"ENSG00000250061","RP11-541P9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8872",-1.32719662463108,-1.80212462232806,10.8351825002668,0.000995895017799478,1,"ENSG00000123165","ACTRT1",9606,139741,"RP1-203C2.1","X","Xq25","actin-related protein T1","protein-coding","ACTRT1","actin-related protein T1","O","NULL"
"8873",1.0699212283673,-1.89855760050104,6.55014285699529,0.0104875738062168,1,"ENSG00000203605","RP11-335E6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8874",0.602271211918956,-1.90341260675715,1.84828026880301,0.173983541820562,1,"ENSG00000231765","PPP1R11P2",9606,94298,"RP3-453A3.1","X","Xp11.21","protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 2","pseudo","PPP1R11P2","protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 2","O","NULL"
"8875",-0.765530664816083,1.19401464558077,27.2220388443344,1.8137930798043e-07,0.00146028480855044,"ENSG00000274322","RP11-314N13.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8876",0.39228859524516,9.58223745363544,37.4909501416327,9.18381161347355e-10,7.76950462499862e-06,"ENSG00000175220","ARHGAP1",9606,392,"NULL","11","11p11.2","Rho GTPase activating protein 1","protein-coding","ARHGAP1","Rho GTPase activating protein 1","O","CDC42 GTPase-activating protein|GTPase-a"
"8877",2.58203521186968,9.78092034555188,124.366255638439,7.00446555560623e-29,6.76071015427113e-25,"ENSG00000131094","C1QL1",9606,10882,"NULL","17","17q21","complement component 1, q subcomponent-like 1","protein-coding","C1QL1","complement component 1, q subcomponent-like 1","O","C1q-related factor"
"8878",0.285259913124959,-1.63753741398264,0.473247780385861,0.491496819857563,1,"ENSG00000255289","RP11-91I20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8879",0.0733391832758493,-1.97053399421442,0.324235839397657,0.569073111528854,1,"ENSG00000212549","RNA5SP354",9606,100873614,"NULL","12","NULL","RNA, 5S ribosomal pseudogene 354","rRNA","RNA5SP354","RNA, 5S ribosomal pseudogene 354","O","NULL"
"8880",-1.40381266828162,-1.91676891571285,14.0725530628884,0.000175891865968137,1,"ENSG00000225745","PLAC4",9606,191585,"PP1416","21","21q22.2","placenta-specific 4","protein-coding","PLAC4","placenta-specific 4","O","placenta-specific protein 4"
"8881",-0.685086145499318,2.01723157638443,9.31381181300182,0.00227432820938604,1,"ENSG00000270112","RP11-742D12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8882",-0.900024029473395,0.877628167840264,55.4090258105747,9.7885960473125e-14,8.74708942787845e-10,"ENSG00000205559","CHKB-AS1",9606,100144603,"NULL","22","22q13.33","CHKB antisense RNA 1 (head to head)","miscRNA","CHKB-AS1","CHKB antisense RNA 1 (head to head)","O","NULL"
"8883",0,-1.97480200150664,0,1,1,"ENSG00000273672","AC022395.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8884",-0.0986558059913993,-1.95491602681722,0.0902511893300542,0.763858062994959,1,"ENSG00000202474","RNA5SP283",9606,100873536,"NULL","9","NULL","RNA, 5S ribosomal pseudogene 283","rRNA","RNA5SP283","RNA, 5S ribosomal pseudogene 283","O","NULL"
"8885",0,-1.97480200150664,0,1,1,"ENSG00000237860","RP11-232D9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8886",0.108349546948116,-0.544380144958183,0.264104130327979,0.60731447878046,1,"ENSG00000264448","RP3-388N13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8887",-0.0420526192039617,-1.95221676205392,0.0134442622564421,0.907692647927803,1,"ENSG00000228586","AC005042.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8888",-0.367779539541876,-1.96968641556102,3.78749209281292,0.0516369624564196,1,"ENSG00000274547","Six3os1_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8889",0,-1.97480200150664,0,1,1,"ENSG00000212475","RNU6-400P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8890",0,-1.97480200150664,0,1,1,"ENSG00000207952","MIR624",9606,693209,"NULL","14","14q12","microRNA 624","miscRNA","MIR624","microRNA 624","O","NULL"
"8891",-0.130981008842522,-1.72112513955668,0.0368077927057584,0.847856906725814,1,"ENSG00000278942","LA16c-390H2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8892",0.621251952224325,8.60139920124717,77.1150902012784,1.61280328535142e-18,1.49426224387809e-14,"ENSG00000104133","SPG11",9606,80208,"NULL","15","15q14","spastic paraplegia 11 (autosomal recessive)","protein-coding","SPG11","spastic paraplegia 11 (autosomal recessive)","O","colorectal carcinoma-associated protein|"
"8893",2.07442123867015,-0.557605634925484,34.6461917030942,3.95411363150377e-09,3.30642981866345e-05,"ENSG00000234661","CHL1-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8894",-0.577139183390938,5.08360734584395,3.75502135123463,0.0526491233130631,1,"ENSG00000176076","KCNE5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8895",0.546529976058261,-1.94179646466049,2.88981700548685,0.0891410499435403,1,"ENSG00000242636","RPL21P129",9606,100271451,"NULL","19","19p13","ribosomal protein L21 pseudogene 129","pseudo","RPL21P129","ribosomal protein L21 pseudogene 129","O","NULL"
"8896",-0.707866320676466,2.40376119147945,10.2039946994029,0.00140136763984101,1,"ENSG00000179774","ATOH7",9606,220202,"NULL","10","10q21.3|10q21.3-q22.1","atonal homolog 7 (Drosophila)","protein-coding","ATOH7","atonal homolog 7 (Drosophila)","O","class A basic helix-loop-helix protein 1"
"8897",-0.532625399136633,6.24607549635295,52.2800670962561,4.812344670482e-13,4.27432453632211e-09,"ENSG00000120458","MSANTD2",9606,79684,"NULL","11","11q24.2","Myb/SANT-like DNA-binding domain containing 2","protein-coding","MSANTD2","Myb/SANT-like DNA-binding domain containing 2","O","myb/SANT-like DNA-binding domain-contain"
"8898",0,-1.97480200150664,0,1,1,"ENSG00000215546","DKKL1P1",9606,128848,"RP5-854E16.1","20","20q11.21","dickkopf-like 1 pseudogene 1","pseudo","DKKL1P1","dickkopf-like 1 pseudogene 1","O","NULL"
"8899",0.225453487546048,-1.93449648127227,0.331268333391499,0.564913200141373,1,"ENSG00000243872","RN7SL464P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8900",-0.302804775115568,-1.96520565187474,1.34965295437688,0.245338796946614,1,"ENSG00000173285","OR10K1",9606,391109,"NULL","1","1q23.1","olfactory receptor, family 10, subfamily K, member 1","protein-coding","OR10K1","olfactory receptor, family 10, subfamily K, member 1","O","olfactory receptor 10K1|olfactory recept"
"8901",0.415813559811315,1.92370916326736,3.66702089782174,0.0554993001735047,1,"ENSG00000145777","TSLP",9606,85480,"NULL","5","5q22.1","thymic stromal lymphopoietin","protein-coding","TSLP","thymic stromal lymphopoietin","O","NULL"
"8902",0.374944985226653,0.544565419673733,5.05574575751746,0.0245444170499946,1,"ENSG00000253878","RP11-347C18.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8903",0,-1.97480200150664,0,1,1,"ENSG00000216056","MIR891A",9606,100126341,"NULL","X","Xq27.3","microRNA 891a","miscRNA","MIR891A","microRNA 891a","O","NULL"
"8904",0.671418752258112,8.62271798298548,197.097445923071,8.97959615458769e-45,8.87812671804085e-41,"ENSG00000149657","LSM14B",9606,149986,"FT005","20","20q13.33","LSM14B, SCD6 homolog B (S. cerevisiae)","protein-coding","LSM14B","LSM14B, SCD6 homolog B (S. cerevisiae)","O","LSM14 homolog B|RNA-associated protein 5"
"8905",-0.128484563840599,-1.92963625024602,0.0894794355486255,0.764839991452441,1,"ENSG00000271272","RP11-510P12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8906",-0.813990293190488,6.92000861231802,47.2970738405455,6.1003216425169e-12,5.33473127638103e-08,"ENSG00000107872","FBXL15",9606,79176,"RP11-18I14.1","10","10q24.32","F-box and leucine-rich repeat protein 15","protein-coding","FBXL15","F-box and leucine-rich repeat protein 15","O","F-box only protein 37|F-box/LRR-repeat p"
"8907",-1.01685720266625,-0.870671710648511,22.5289706317258,2.06998145439256e-06,0.0161520652886251,"ENSG00000267515","RP11-861E21.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8908",0.26893084601631,-1.95993600417749,1.29212841978874,0.25565608023031,1,"ENSG00000221553","AC004924.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8909",-0.972980810978952,-1.94632596950471,8.07041902684531,0.00449937107889172,1,"ENSG00000232542","DPYD-IT1",9606,100874267,"NULL","1","NULL","DPYD intronic transcript 1 (non-protein coding)","miscRNA","DPYD-IT1","DPYD intronic transcript 1 (non-protein coding)","O","NULL"
"8910",0,-1.97480200150664,0,1,1,"ENSG00000207615","MIR515-2",9606,574465,"NULL","19","19q13.42","microRNA 515-2","miscRNA","MIR515-2","microRNA 515-2","O","NULL"
