"","highExpGenes"
"ENSG00000275589",FALSE
"ENSG00000275591",FALSE
"ENSG00000275592",FALSE
"ENSG00000275595",FALSE
"ENSG00000275597",FALSE
"ENSG00000275598",FALSE
"ENSG00000275601",TRUE
"ENSG00000275603",FALSE
"ENSG00000275604",FALSE
"ENSG00000275607",FALSE
"ENSG00000275609",FALSE
"ENSG00000275610",FALSE
"ENSG00000275611",FALSE
"ENSG00000275612",FALSE
"ENSG00000275613",FALSE
"ENSG00000275614",FALSE
"ENSG00000275616",FALSE
"ENSG00000275620",FALSE
"ENSG00000275622",FALSE
"ENSG00000275625",FALSE
"ENSG00000275628",FALSE
"ENSG00000275630",FALSE
"ENSG00000275631",FALSE
"ENSG00000275632",FALSE
"ENSG00000275634",FALSE
"ENSG00000275635",FALSE
"ENSG00000275636",FALSE
"ENSG00000275638",FALSE
"ENSG00000275640",FALSE
"ENSG00000275642",FALSE
"ENSG00000275643",FALSE
"ENSG00000275645",FALSE
"ENSG00000275646",FALSE
"ENSG00000275647",FALSE
"ENSG00000275649",FALSE
"ENSG00000275651",FALSE
"ENSG00000275652",FALSE
"ENSG00000275653",FALSE
"ENSG00000275654",FALSE
"ENSG00000275655",FALSE
"ENSG00000275656",FALSE
"ENSG00000275657",FALSE
"ENSG00000275662",FALSE
"ENSG00000275663",FALSE
"ENSG00000275664",FALSE
"ENSG00000275665",FALSE
"ENSG00000275666",FALSE
"ENSG00000275667",FALSE
"ENSG00000275668",FALSE
"ENSG00000275669",FALSE
"ENSG00000275670",FALSE
"ENSG00000275672",FALSE
"ENSG00000275673",FALSE
"ENSG00000275674",FALSE
"ENSG00000275675",FALSE
"ENSG00000275676",FALSE
"ENSG00000275677",FALSE
"ENSG00000275678",FALSE
"ENSG00000275680",FALSE
"ENSG00000275681",FALSE
"ENSG00000275682",FALSE
"ENSG00000275685",FALSE
"ENSG00000275686",FALSE
"ENSG00000275687",FALSE
"ENSG00000275688",FALSE
"ENSG00000275689",FALSE
"ENSG00000275690",FALSE
"ENSG00000275691",FALSE
"ENSG00000275692",FALSE
"ENSG00000275693",FALSE
"ENSG00000275694",FALSE
"ENSG00000275695",FALSE
"ENSG00000275696",FALSE
"ENSG00000275700",TRUE
"ENSG00000275701",FALSE
"ENSG00000275702",FALSE
"ENSG00000275703",FALSE
"ENSG00000275704",FALSE
"ENSG00000275707",FALSE
"ENSG00000275708",FALSE
"ENSG00000275709",FALSE
"ENSG00000275710",FALSE
"ENSG00000275711",FALSE
"ENSG00000275713",FALSE
"ENSG00000275714",FALSE
"ENSG00000275716",FALSE
"ENSG00000275718",FALSE
"ENSG00000275719",TRUE
"ENSG00000275720",FALSE
"ENSG00000275722",FALSE
"ENSG00000275725",FALSE
"ENSG00000275726",FALSE
"ENSG00000275727",FALSE
"ENSG00000275728",FALSE
"ENSG00000275729",FALSE
"ENSG00000275733",FALSE
"ENSG00000275734",FALSE
"ENSG00000275739",FALSE
"ENSG00000275740",TRUE
"ENSG00000275741",FALSE
"ENSG00000275742",FALSE
"ENSG00000275743",FALSE
"ENSG00000275745",FALSE
"ENSG00000275747",FALSE
"ENSG00000275756",FALSE
"ENSG00000275759",FALSE
"ENSG00000275761",FALSE
"ENSG00000275763",FALSE
"ENSG00000275764",TRUE
"ENSG00000275765",TRUE
"ENSG00000275767",FALSE
"ENSG00000275768",FALSE
"ENSG00000275769",FALSE
"ENSG00000275770",FALSE
"ENSG00000275771",FALSE
"ENSG00000275772",FALSE
"ENSG00000275773",FALSE
"ENSG00000275774",FALSE
"ENSG00000275776",FALSE
"ENSG00000275778",TRUE
"ENSG00000275783",FALSE
"ENSG00000275784",FALSE
"ENSG00000275785",FALSE
"ENSG00000275787",FALSE
"ENSG00000275788",FALSE
"ENSG00000275789",FALSE
"ENSG00000275790",FALSE
"ENSG00000275791",FALSE
"ENSG00000275793",TRUE
"ENSG00000275799",FALSE
"ENSG00000275800",FALSE
"ENSG00000275801",FALSE
"ENSG00000275802",FALSE
"ENSG00000275803",FALSE
"ENSG00000275805",FALSE
"ENSG00000275807",FALSE
"ENSG00000275808",FALSE
"ENSG00000275810",FALSE
"ENSG00000275811",FALSE
"ENSG00000275812",FALSE
"ENSG00000275813",FALSE
"ENSG00000275816",FALSE
"ENSG00000275818",FALSE
"ENSG00000275820",FALSE
"ENSG00000275823",FALSE
"ENSG00000275826",FALSE
"ENSG00000275827",FALSE
"ENSG00000275828",FALSE
"ENSG00000275829",FALSE
"ENSG00000275830",FALSE
"ENSG00000275831",FALSE
"ENSG00000275832",TRUE
"ENSG00000275833",FALSE
"ENSG00000275834",FALSE
"ENSG00000275835",TRUE
"ENSG00000275836",FALSE
"ENSG00000275839",FALSE
"ENSG00000275840",FALSE
"ENSG00000275842",FALSE
"ENSG00000275845",FALSE
"ENSG00000275846",FALSE
"ENSG00000275847",FALSE
"ENSG00000275849",FALSE
"ENSG00000275850",FALSE
"ENSG00000275852",FALSE
"ENSG00000275853",FALSE
"ENSG00000275854",TRUE
"ENSG00000275856",FALSE
"ENSG00000275857",TRUE
"ENSG00000275858",FALSE
"ENSG00000275859",FALSE
"ENSG00000275860",FALSE
"ENSG00000275862",FALSE
"ENSG00000275863",FALSE
"ENSG00000275864",FALSE
"ENSG00000275866",FALSE
"ENSG00000275868",FALSE
"ENSG00000275870",FALSE
"ENSG00000275871",FALSE
"ENSG00000275874",FALSE
"ENSG00000275875",FALSE
"ENSG00000275876",FALSE
"ENSG00000275877",FALSE
"ENSG00000275878",FALSE
"ENSG00000275880",TRUE
"ENSG00000275881",FALSE
"ENSG00000275882",TRUE
"ENSG00000275883",FALSE
"ENSG00000275884",FALSE
"ENSG00000275888",TRUE
"ENSG00000275891",FALSE
"ENSG00000275892",FALSE
"ENSG00000275894",FALSE
"ENSG00000275895",TRUE
"ENSG00000275896",TRUE
"ENSG00000275897",FALSE
"ENSG00000275898",FALSE
"ENSG00000275899",FALSE
"ENSG00000275900",FALSE
"ENSG00000275901",FALSE
"ENSG00000275902",FALSE
"ENSG00000275904",FALSE
"ENSG00000275905",FALSE
"ENSG00000275906",FALSE
"ENSG00000275908",FALSE
"ENSG00000275909",FALSE
"ENSG00000275910",FALSE
"ENSG00000275912",FALSE
"ENSG00000275915",FALSE
"ENSG00000275916",FALSE
"ENSG00000275919",FALSE
"ENSG00000275922",FALSE
"ENSG00000275923",FALSE
"ENSG00000275924",FALSE
"ENSG00000275925",FALSE
"ENSG00000275926",FALSE
"ENSG00000275927",FALSE
"ENSG00000275928",FALSE
"ENSG00000275929",FALSE
"ENSG00000275930",FALSE
"ENSG00000275933",FALSE
"ENSG00000275934",FALSE
"ENSG00000275936",FALSE
"ENSG00000275939",FALSE
"ENSG00000275940",FALSE
"ENSG00000275942",FALSE
"ENSG00000275943",FALSE
"ENSG00000275944",FALSE
"ENSG00000275945",FALSE
"ENSG00000275948",FALSE
"ENSG00000275950",FALSE
"ENSG00000275952",FALSE
"ENSG00000275953",FALSE
"ENSG00000275954",FALSE
"ENSG00000275955",FALSE
"ENSG00000275956",FALSE
"ENSG00000275957",FALSE
"ENSG00000275958",FALSE
"ENSG00000275959",FALSE
"ENSG00000275961",FALSE
"ENSG00000275963",FALSE
"ENSG00000275964",TRUE
"ENSG00000275965",FALSE
"ENSG00000275966",FALSE
"ENSG00000275967",FALSE
"ENSG00000275968",FALSE
"ENSG00000275969",FALSE
"ENSG00000275971",FALSE
"ENSG00000275975",FALSE
"ENSG00000275976",FALSE
"ENSG00000275977",FALSE
"ENSG00000275978",FALSE
"ENSG00000275980",FALSE
"ENSG00000275981",FALSE
"ENSG00000275982",FALSE
"ENSG00000275986",FALSE
"ENSG00000275989",FALSE
"ENSG00000275992",FALSE
"ENSG00000275993",TRUE
"ENSG00000275994",FALSE
"ENSG00000275995",FALSE
"ENSG00000275996",FALSE
"ENSG00000275997",FALSE
"ENSG00000275998",FALSE
"ENSG00000276002",FALSE
"ENSG00000276003",FALSE
"ENSG00000276006",FALSE
"ENSG00000276007",TRUE
"ENSG00000276012",FALSE
"ENSG00000276014",FALSE
"ENSG00000276015",FALSE
"ENSG00000276018",FALSE
"ENSG00000276019",FALSE
"ENSG00000276023",TRUE
"ENSG00000276024",FALSE
"ENSG00000276026",FALSE
"ENSG00000276027",FALSE
"ENSG00000276029",FALSE
"ENSG00000276030",FALSE
"ENSG00000276031",FALSE
"ENSG00000276032",FALSE
"ENSG00000276036",FALSE
"ENSG00000276037",FALSE
"ENSG00000276038",FALSE
"ENSG00000276039",FALSE
"ENSG00000276040",FALSE
"ENSG00000276043",TRUE
"ENSG00000276045",TRUE
"ENSG00000276046",FALSE
"ENSG00000276047",FALSE
"ENSG00000276048",FALSE
"ENSG00000276050",FALSE
"ENSG00000276054",FALSE
"ENSG00000276055",FALSE
"ENSG00000276056",FALSE
"ENSG00000276057",FALSE
"ENSG00000276058",FALSE
"ENSG00000276059",FALSE
"ENSG00000276063",FALSE
"ENSG00000276064",FALSE
"ENSG00000276067",FALSE
"ENSG00000276070",TRUE
"ENSG00000276071",FALSE
"ENSG00000276073",TRUE
"ENSG00000276074",FALSE
"ENSG00000276075",FALSE
"ENSG00000276076",FALSE
"ENSG00000276077",TRUE
"ENSG00000276078",FALSE
"ENSG00000276079",FALSE
"ENSG00000276081",FALSE
"ENSG00000276083",FALSE
"ENSG00000276085",TRUE
"ENSG00000276087",FALSE
"ENSG00000276088",FALSE
"ENSG00000276089",FALSE
"ENSG00000276090",FALSE
"ENSG00000276092",FALSE
"ENSG00000276093",FALSE
"ENSG00000276094",FALSE
"ENSG00000276095",FALSE
"ENSG00000276096",FALSE
"ENSG00000276097",FALSE
"ENSG00000276098",FALSE
"ENSG00000276100",FALSE
"ENSG00000276101",FALSE
"ENSG00000276102",FALSE
"ENSG00000276103",FALSE
"ENSG00000276104",FALSE
"ENSG00000276105",FALSE
"ENSG00000276107",TRUE
"ENSG00000276108",FALSE
"ENSG00000276109",FALSE
"ENSG00000276110",FALSE
"ENSG00000276115",FALSE
"ENSG00000276116",TRUE
"ENSG00000276117",FALSE
"ENSG00000276118",FALSE
"ENSG00000276119",FALSE
"ENSG00000276121",FALSE
"ENSG00000276122",FALSE
"ENSG00000276123",FALSE
"ENSG00000276124",FALSE
"ENSG00000276127",FALSE
"ENSG00000276128",FALSE
"ENSG00000276131",FALSE
"ENSG00000276135",FALSE
"ENSG00000276136",FALSE
"ENSG00000276137",FALSE
"ENSG00000276138",FALSE
"ENSG00000276140",FALSE
"ENSG00000276141",TRUE
"ENSG00000276144",FALSE
"ENSG00000276147",FALSE
"ENSG00000276148",FALSE
"ENSG00000276149",FALSE
"ENSG00000276150",FALSE
"ENSG00000276151",FALSE
"ENSG00000276156",FALSE
"ENSG00000276157",FALSE
"ENSG00000276158",FALSE
"ENSG00000276160",FALSE
"ENSG00000276161",FALSE
"ENSG00000276162",FALSE
"ENSG00000276164",FALSE
"ENSG00000276165",FALSE
"ENSG00000276166",FALSE
"ENSG00000276168",TRUE
"ENSG00000276169",FALSE
"ENSG00000276170",FALSE
"ENSG00000276171",FALSE
"ENSG00000276172",FALSE
"ENSG00000276174",FALSE
"ENSG00000276176",FALSE
"ENSG00000276178",FALSE
"ENSG00000276179",FALSE
"ENSG00000276180",FALSE
"ENSG00000276181",FALSE
"ENSG00000276182",FALSE
"ENSG00000276183",FALSE
"ENSG00000276185",FALSE
"ENSG00000276188",FALSE
"ENSG00000276189",FALSE
"ENSG00000276193",FALSE
"ENSG00000276198",FALSE
"ENSG00000276200",FALSE
"ENSG00000276201",FALSE
"ENSG00000276202",FALSE
"ENSG00000276203",FALSE
"ENSG00000276204",FALSE
"ENSG00000276205",FALSE
"ENSG00000276206",FALSE
"ENSG00000276208",FALSE
"ENSG00000276210",FALSE
"ENSG00000276213",FALSE
"ENSG00000276214",FALSE
"ENSG00000276215",FALSE
"ENSG00000276216",FALSE
"ENSG00000276221",FALSE
"ENSG00000276223",FALSE
"ENSG00000276225",FALSE
"ENSG00000276229",FALSE
"ENSG00000276231",TRUE
"ENSG00000276232",FALSE
"ENSG00000276233",FALSE
"ENSG00000276234",TRUE
"ENSG00000276235",FALSE
"ENSG00000276236",FALSE
"ENSG00000276237",FALSE
"ENSG00000276240",FALSE
"ENSG00000276241",FALSE
"ENSG00000276242",FALSE
"ENSG00000276244",FALSE
"ENSG00000276246",FALSE
"ENSG00000276248",TRUE
"ENSG00000276250",FALSE
"ENSG00000276251",FALSE
"ENSG00000276252",FALSE
"ENSG00000276255",FALSE
"ENSG00000276257",FALSE
"ENSG00000276259",TRUE
"ENSG00000276261",FALSE
"ENSG00000276266",FALSE
"ENSG00000276269",FALSE
"ENSG00000276270",FALSE
"ENSG00000276272",FALSE
"ENSG00000276273",FALSE
"ENSG00000276277",FALSE
"ENSG00000276278",TRUE
"ENSG00000276280",FALSE
"ENSG00000276281",FALSE
"ENSG00000276282",FALSE
"ENSG00000276283",FALSE
"ENSG00000276288",FALSE
"ENSG00000276289",TRUE
"ENSG00000276290",FALSE
"ENSG00000276291",TRUE
"ENSG00000276292",FALSE
"ENSG00000276293",TRUE
"ENSG00000276294",FALSE
"ENSG00000276298",FALSE
"ENSG00000276301",FALSE
"ENSG00000276302",FALSE
"ENSG00000276304",FALSE
"ENSG00000276305",FALSE
"ENSG00000276308",FALSE
"ENSG00000276309",FALSE
"ENSG00000276311",FALSE
"ENSG00000276314",FALSE
"ENSG00000276315",FALSE
"ENSG00000276316",FALSE
"ENSG00000276317",FALSE
"ENSG00000276318",FALSE
"ENSG00000276319",FALSE
"ENSG00000276322",FALSE
"ENSG00000276325",FALSE
"ENSG00000276326",FALSE
"ENSG00000276331",FALSE
"ENSG00000276332",FALSE
"ENSG00000276334",TRUE
"ENSG00000276335",FALSE
"ENSG00000276337",FALSE
"ENSG00000276338",FALSE
"ENSG00000276347",FALSE
"ENSG00000276348",FALSE
"ENSG00000276350",FALSE
"ENSG00000276352",FALSE
"ENSG00000276353",FALSE
"ENSG00000276354",FALSE
"ENSG00000276359",FALSE
"ENSG00000276362",FALSE
"ENSG00000276365",FALSE
"ENSG00000276366",FALSE
"ENSG00000276368",FALSE
"ENSG00000276369",FALSE
"ENSG00000276372",FALSE
"ENSG00000276373",FALSE
"ENSG00000276375",FALSE
"ENSG00000276376",FALSE
"ENSG00000276380",FALSE
"ENSG00000276381",FALSE
"ENSG00000276384",FALSE
"ENSG00000276385",FALSE
"ENSG00000276386",TRUE
"ENSG00000276388",FALSE
"ENSG00000276389",FALSE
"ENSG00000276390",FALSE
"ENSG00000276391",FALSE
"ENSG00000276393",FALSE
"ENSG00000276396",FALSE
"ENSG00000276397",FALSE
"ENSG00000276398",FALSE
"ENSG00000276399",FALSE
"ENSG00000276400",FALSE
"ENSG00000276401",FALSE
"ENSG00000276403",FALSE
"ENSG00000276404",FALSE
"ENSG00000276405",FALSE
"ENSG00000276406",FALSE
"ENSG00000276407",FALSE
"ENSG00000276408",FALSE
"ENSG00000276409",TRUE
"ENSG00000276410",FALSE
"ENSG00000276411",FALSE
"ENSG00000276412",FALSE
"ENSG00000276413",FALSE
"ENSG00000276417",FALSE
"ENSG00000276418",FALSE
"ENSG00000276419",FALSE
"ENSG00000276422",FALSE
"ENSG00000276426",FALSE
"ENSG00000276427",FALSE
"ENSG00000276428",FALSE
"ENSG00000276430",FALSE
"ENSG00000276431",FALSE
"ENSG00000276434",FALSE
"ENSG00000276436",FALSE
"ENSG00000276442",FALSE
"ENSG00000276443",FALSE
"ENSG00000276444",FALSE
"ENSG00000276445",FALSE
"ENSG00000276449",TRUE
"ENSG00000276454",FALSE
"ENSG00000276456",FALSE
"ENSG00000276457",FALSE
"ENSG00000276460",FALSE
"ENSG00000276462",FALSE
"ENSG00000276467",FALSE
"ENSG00000276470",FALSE
"ENSG00000276471",FALSE
"ENSG00000276472",FALSE
"ENSG00000276473",FALSE
"ENSG00000276474",FALSE
"ENSG00000276475",FALSE
"ENSG00000276476",FALSE
"ENSG00000276477",FALSE
"ENSG00000276478",FALSE
"ENSG00000276479",FALSE
"ENSG00000276484",FALSE
"ENSG00000276486",FALSE
"ENSG00000276487",FALSE
"ENSG00000276488",FALSE
"ENSG00000276489",FALSE
"ENSG00000276490",FALSE
"ENSG00000276493",FALSE
"ENSG00000276494",FALSE
"ENSG00000276496",FALSE
"ENSG00000276499",FALSE
"ENSG00000276500",FALSE
"ENSG00000276502",FALSE
"ENSG00000276505",FALSE
"ENSG00000276506",FALSE
"ENSG00000276507",FALSE
"ENSG00000276508",FALSE
"ENSG00000276509",TRUE
"ENSG00000276510",FALSE
"ENSG00000276511",FALSE
"ENSG00000276513",FALSE
"ENSG00000276514",FALSE
"ENSG00000276515",FALSE
"ENSG00000276517",TRUE
"ENSG00000276519",FALSE
"ENSG00000276520",FALSE
"ENSG00000276521",FALSE
"ENSG00000276522",FALSE
"ENSG00000276523",FALSE
"ENSG00000276524",FALSE
"ENSG00000276525",FALSE
"ENSG00000276527",FALSE
"ENSG00000276528",FALSE
"ENSG00000276529",TRUE
"ENSG00000276530",FALSE
"ENSG00000276531",FALSE
"ENSG00000276532",FALSE
"ENSG00000276533",FALSE
"ENSG00000276535",FALSE
"ENSG00000276538",FALSE
"ENSG00000276540",FALSE
"ENSG00000276542",FALSE
"ENSG00000276543",FALSE
"ENSG00000276544",FALSE
"ENSG00000276545",FALSE
"ENSG00000276546",FALSE
"ENSG00000276547",TRUE
"ENSG00000276548",FALSE
"ENSG00000276550",TRUE
"ENSG00000276554",FALSE
"ENSG00000276555",FALSE
"ENSG00000276556",FALSE
"ENSG00000276557",FALSE
"ENSG00000276558",FALSE
"ENSG00000276562",FALSE
"ENSG00000276563",FALSE
"ENSG00000276564",TRUE
"ENSG00000276566",TRUE
"ENSG00000276568",FALSE
"ENSG00000276569",FALSE
"ENSG00000276570",TRUE
"ENSG00000276571",FALSE
"ENSG00000276573",FALSE
"ENSG00000276574",FALSE
"ENSG00000276575",FALSE
"ENSG00000276576",FALSE
"ENSG00000276577",FALSE
"ENSG00000276578",FALSE
"ENSG00000276580",FALSE
"ENSG00000276581",FALSE
"ENSG00000276584",FALSE
"ENSG00000276586",FALSE
"ENSG00000276587",FALSE
"ENSG00000276588",FALSE
"ENSG00000276591",FALSE
"ENSG00000276592",FALSE
"ENSG00000276593",FALSE
"ENSG00000276596",FALSE
"ENSG00000276597",FALSE
"ENSG00000276598",FALSE
"ENSG00000276599",FALSE
"ENSG00000276600",TRUE
"ENSG00000276601",FALSE
"ENSG00000276602",FALSE
"ENSG00000276603",FALSE
"ENSG00000276605",FALSE
"ENSG00000276607",FALSE
"ENSG00000276609",FALSE
"ENSG00000276610",FALSE
"ENSG00000276612",FALSE
"ENSG00000276614",FALSE
"ENSG00000276617",FALSE
"ENSG00000276619",FALSE
"ENSG00000276620",FALSE
"ENSG00000276621",FALSE
"ENSG00000276622",FALSE
"ENSG00000276623",FALSE
"ENSG00000276624",FALSE
"ENSG00000276626",FALSE
"ENSG00000276627",FALSE
"ENSG00000276629",FALSE
"ENSG00000276631",FALSE
"ENSG00000276632",FALSE
"ENSG00000276633",FALSE
"ENSG00000276635",FALSE
"ENSG00000276637",FALSE
"ENSG00000276638",FALSE
"ENSG00000276639",FALSE
"ENSG00000276641",FALSE
"ENSG00000276642",FALSE
"ENSG00000276643",FALSE
"ENSG00000276644",TRUE
"ENSG00000276645",FALSE
"ENSG00000276647",FALSE
"ENSG00000276648",FALSE
"ENSG00000276649",FALSE
"ENSG00000276650",FALSE
"ENSG00000276651",FALSE
"ENSG00000276652",FALSE
"ENSG00000276653",FALSE
"ENSG00000276656",FALSE
"ENSG00000276659",FALSE
"ENSG00000276661",FALSE
"ENSG00000276662",FALSE
"ENSG00000276663",FALSE
"ENSG00000276664",FALSE
"ENSG00000276667",FALSE
"ENSG00000276668",FALSE
"ENSG00000276669",FALSE
"ENSG00000276670",FALSE
"ENSG00000276672",TRUE
"ENSG00000276673",FALSE
"ENSG00000276674",FALSE
"ENSG00000276675",FALSE
"ENSG00000276677",FALSE
"ENSG00000276678",FALSE
"ENSG00000276680",FALSE
"ENSG00000276682",FALSE
"ENSG00000276683",FALSE
"ENSG00000276685",FALSE
"ENSG00000276687",FALSE
"ENSG00000276688",FALSE
"ENSG00000276689",FALSE
"ENSG00000276690",FALSE
"ENSG00000276691",FALSE
"ENSG00000276692",FALSE
"ENSG00000276693",FALSE
"ENSG00000276694",FALSE
"ENSG00000276695",FALSE
"ENSG00000276696",FALSE
"ENSG00000276698",FALSE
"ENSG00000276699",FALSE
"ENSG00000276702",FALSE
"ENSG00000276703",FALSE
"ENSG00000276704",FALSE
"ENSG00000276706",FALSE
"ENSG00000276707",FALSE
"ENSG00000276710",TRUE
"ENSG00000276712",FALSE
"ENSG00000276713",FALSE
"ENSG00000276715",FALSE
"ENSG00000276717",FALSE
"ENSG00000276718",FALSE
"ENSG00000276721",FALSE
"ENSG00000276722",FALSE
"ENSG00000276723",FALSE
"ENSG00000276724",TRUE
"ENSG00000276727",FALSE
"ENSG00000276728",TRUE
"ENSG00000276729",FALSE
"ENSG00000276730",FALSE
"ENSG00000276733",FALSE
"ENSG00000276735",FALSE
"ENSG00000276737",FALSE
"ENSG00000276738",FALSE
"ENSG00000276740",FALSE
"ENSG00000276741",FALSE
"ENSG00000276742",FALSE
"ENSG00000276743",FALSE
"ENSG00000276744",FALSE
"ENSG00000276745",FALSE
"ENSG00000276746",FALSE
"ENSG00000276747",FALSE
"ENSG00000276748",FALSE
"ENSG00000276750",FALSE
"ENSG00000276751",FALSE
"ENSG00000276752",FALSE
"ENSG00000276753",FALSE
"ENSG00000276754",FALSE
"ENSG00000276755",FALSE
"ENSG00000276756",FALSE
"ENSG00000276757",FALSE
"ENSG00000276758",FALSE
"ENSG00000276759",FALSE
"ENSG00000276762",FALSE
"ENSG00000276763",FALSE
"ENSG00000276764",FALSE
"ENSG00000276765",FALSE
"ENSG00000276768",FALSE
"ENSG00000276769",FALSE
"ENSG00000276770",FALSE
"ENSG00000276771",FALSE
"ENSG00000276772",FALSE
"ENSG00000276773",FALSE
"ENSG00000276775",TRUE
"ENSG00000276778",FALSE
"ENSG00000276782",FALSE
"ENSG00000276783",FALSE
"ENSG00000276784",FALSE
"ENSG00000276786",FALSE
"ENSG00000276788",FALSE
"ENSG00000276789",FALSE
"ENSG00000276790",FALSE
"ENSG00000276791",TRUE
"ENSG00000276792",FALSE
"ENSG00000276793",FALSE
"ENSG00000276795",FALSE
"ENSG00000276796",FALSE
"ENSG00000276797",FALSE
"ENSG00000276800",FALSE
"ENSG00000276801",FALSE
"ENSG00000276805",TRUE
"ENSG00000276807",FALSE
"ENSG00000276809",FALSE
"ENSG00000276810",FALSE
"ENSG00000276811",FALSE
"ENSG00000276812",FALSE
"ENSG00000276813",FALSE
"ENSG00000276814",FALSE
"ENSG00000276815",FALSE
"ENSG00000276817",FALSE
"ENSG00000276818",FALSE
"ENSG00000276819",FALSE
"ENSG00000276822",FALSE
"ENSG00000276823",FALSE
"ENSG00000276824",FALSE
"ENSG00000276827",FALSE
"ENSG00000276828",FALSE
"ENSG00000276829",FALSE
"ENSG00000276830",FALSE
"ENSG00000276831",FALSE
"ENSG00000276832",FALSE
"ENSG00000276835",FALSE
"ENSG00000276839",FALSE
"ENSG00000276840",TRUE
"ENSG00000276841",FALSE
"ENSG00000276842",FALSE
"ENSG00000276844",FALSE
"ENSG00000276845",FALSE
"ENSG00000276846",TRUE
"ENSG00000276850",FALSE
"ENSG00000276851",FALSE
"ENSG00000276852",FALSE
"ENSG00000276853",FALSE
"ENSG00000276854",FALSE
"ENSG00000276855",TRUE
"ENSG00000276857",FALSE
"ENSG00000276859",FALSE
"ENSG00000276861",FALSE
"ENSG00000276862",FALSE
"ENSG00000276863",FALSE
"ENSG00000276866",FALSE
"ENSG00000276867",FALSE
"ENSG00000276868",FALSE
"ENSG00000276869",FALSE
"ENSG00000276871",FALSE
"ENSG00000276873",FALSE
"ENSG00000276874",FALSE
"ENSG00000276877",FALSE
"ENSG00000276878",FALSE
"ENSG00000276883",FALSE
"ENSG00000276884",FALSE
"ENSG00000276888",FALSE
"ENSG00000276889",FALSE
"ENSG00000276890",FALSE
"ENSG00000276891",FALSE
"ENSG00000276892",FALSE
"ENSG00000276893",FALSE
"ENSG00000276894",FALSE
"ENSG00000276897",FALSE
"ENSG00000276898",FALSE
"ENSG00000276899",FALSE
"ENSG00000276900",TRUE
"ENSG00000276902",FALSE
"ENSG00000276903",FALSE
"ENSG00000276904",FALSE
"ENSG00000276908",FALSE
"ENSG00000276911",FALSE
"ENSG00000276915",FALSE
"ENSG00000276916",FALSE
"ENSG00000276917",FALSE
"ENSG00000276918",FALSE
"ENSG00000276919",FALSE
"ENSG00000276921",FALSE
"ENSG00000276922",FALSE
"ENSG00000276923",FALSE
"ENSG00000276924",FALSE
"ENSG00000276925",FALSE
"ENSG00000276926",FALSE
"ENSG00000276927",FALSE
"ENSG00000276928",FALSE
"ENSG00000276929",FALSE
"ENSG00000276931",FALSE
"ENSG00000276933",FALSE
"ENSG00000276934",FALSE
"ENSG00000276939",FALSE
"ENSG00000276940",FALSE
"ENSG00000276941",FALSE
"ENSG00000276942",FALSE
"ENSG00000276943",FALSE
"ENSG00000276945",FALSE
"ENSG00000276949",FALSE
"ENSG00000276950",FALSE
"ENSG00000276951",FALSE
"ENSG00000276952",FALSE
"ENSG00000276953",FALSE
"ENSG00000276955",FALSE
"ENSG00000276956",FALSE
"ENSG00000276957",FALSE
"ENSG00000276958",FALSE
"ENSG00000276960",FALSE
"ENSG00000276961",FALSE
"ENSG00000276962",FALSE
"ENSG00000276963",FALSE
"ENSG00000276964",FALSE
"ENSG00000276965",FALSE
"ENSG00000276966",FALSE
"ENSG00000276967",FALSE
"ENSG00000276968",FALSE
"ENSG00000276972",FALSE
"ENSG00000276975",TRUE
"ENSG00000276978",FALSE
"ENSG00000276980",TRUE
"ENSG00000276984",FALSE
"ENSG00000276987",FALSE
"ENSG00000276988",FALSE
"ENSG00000276989",FALSE
"ENSG00000276990",FALSE
"ENSG00000276991",FALSE
"ENSG00000276992",FALSE
"ENSG00000276993",FALSE
"ENSG00000276995",FALSE
"ENSG00000276997",TRUE
"ENSG00000276998",FALSE
"ENSG00000277000",FALSE
"ENSG00000277001",FALSE
"ENSG00000277002",FALSE
"ENSG00000277003",FALSE
"ENSG00000277004",FALSE
"ENSG00000277007",TRUE
"ENSG00000277008",FALSE
"ENSG00000277009",FALSE
"ENSG00000277010",FALSE
"ENSG00000277011",FALSE
"ENSG00000277013",TRUE
"ENSG00000277014",FALSE
"ENSG00000277017",FALSE
"ENSG00000277020",FALSE
"ENSG00000277021",FALSE
"ENSG00000277022",FALSE
"ENSG00000277023",FALSE
"ENSG00000277024",FALSE
"ENSG00000277026",FALSE
"ENSG00000277027",FALSE
"ENSG00000277029",FALSE
"ENSG00000277030",FALSE
"ENSG00000277031",FALSE
"ENSG00000277034",FALSE
"ENSG00000277035",FALSE
"ENSG00000277039",FALSE
"ENSG00000277040",FALSE
"ENSG00000277041",FALSE
"ENSG00000277043",FALSE
"ENSG00000277045",FALSE
"ENSG00000277047",FALSE
"ENSG00000277049",FALSE
"ENSG00000277050",FALSE
"ENSG00000277051",FALSE
"ENSG00000277052",FALSE
"ENSG00000277053",TRUE
"ENSG00000277054",FALSE
"ENSG00000277056",FALSE
"ENSG00000277057",FALSE
"ENSG00000277058",FALSE
"ENSG00000277061",FALSE
"ENSG00000277062",FALSE
"ENSG00000277063",FALSE
"ENSG00000277064",FALSE
"ENSG00000277066",FALSE
"ENSG00000277067",TRUE
"ENSG00000277072",TRUE
"ENSG00000277073",FALSE
"ENSG00000277074",FALSE
"ENSG00000277075",TRUE
"ENSG00000277077",FALSE
